File Name:,RRLA90B.1,,,,,,RRLA85B.1,,,,,,RRLA80B.1,,,,,,RRLA75B.1,,,,,,RRLA70B.1,,,,,,RRLA65B.1,,,,,,RRLA60B.1,,,,,,RRLA55B.1,,,,,,RRLA50B.1,,,,,,RRLA45B.1,,,,,,RRLA40B.1,,,,,,RRLA35B.1,,,,,,RRLA30B.1,,,,,,RRLA25B.1,,,,,,RRLA15B.1,,,,,,RRRA90A.1,,,,,,RRRA85A.1,,,,,,RRRA80A.1,,,,,,RRRA75A.1,,,,,,RRRA70A.1,,,,,,RRRA65A.1,,,,,,RRRA60A.1,,,,,,RRRA55A.1,,,,,,RRRA50A.1,,,,,,RRRA45A.1,,,,,,RRRA40A.1,,,,,,RRRA35A.1,,,,,,RRRA30A.1,,,,,,RRRA25A.1,,,,,,RRRA20A.1,,,,,,RRRA15A.1,,,,,,
Ear:,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,R,,,,,,
 322,   58254,    0.3556,   33992,    0.4150,   24262,    0.2962,   30976,    0.1891,   16120,    0.1968,   14856,    0.1814,   36673,    0.2238,    4831,    0.0590,   31842,    0.3887,   40084,    0.2447,   12353,    0.1508,   27731,    0.3385,   40431,    0.2468,   13967,    0.1705,   26464,    0.3231,   37188,    0.2270,   11447,    0.1397,   25741,    0.3142,   97251,    0.5936,   28323,    0.3458,   68928,    0.8414,   28974,    0.1768,   19139,    0.2336,    9835,    0.1201,   77268,    0.4716,   31283,    0.3819,   45985,    0.5614,   64062,    0.3910,   14170,    0.1730,   49892,    0.6091,   53616,    0.3273,   24996,    0.3051,   28620,    0.3494,   37501,    0.2289,    2883,    0.0352,   34618,    0.4226,   44568,    0.2720,   23256,    0.2839,   21312,    0.2602,   43929,    0.2681,   18214,    0.2223,   25715,    0.3139,   64967,    0.3965,   51844,    0.6329,   13123,    0.1602,   15098,    0.0922,   -2355,   -0.0287,   17453,    0.2131,   -5686,   -0.0347,   12100,    0.1477,  -17786,   -0.2171,  -10914,   -0.0666,   10632,    0.1298,  -21546,   -0.2630,   12923,    0.0789,  -11825,   -0.1444,   24748,    0.3021,  -11730,   -0.0716,    5339,    0.0652,  -17069,   -0.2084,   21452,    0.1309,   23469,    0.2865,   -2017,   -0.0246,  -20090,   -0.1226,  -20916,   -0.2553,     826,    0.0101,    9406,    0.0574,    7668,    0.0936,    1738,    0.0212,   25437,    0.1553,    3783,    0.0462,   21654,    0.2643,  -31575,   -0.1927,  -13761,   -0.1680,  -17814,   -0.2175,   11535,    0.0704,   34289,    0.4186,  -22754,   -0.2778,  -13465,   -0.0822,  -12665,   -0.1546,    -800,   -0.0098,   22127,    0.1351,   15187,    0.1854,    6940,    0.0847,   15169,    0.0926,    6761,    0.0825,    8408,    0.1026,   -8255,   -0.0504,   -9548,   -0.1166,    1293,    0.0158,   12058,    0.0736,   17438,    0.2129,   -5380,   -0.0657,
 323,   59774,    0.3648,   34765,    0.4244,   25009,    0.3053,   30712,    0.1875,   13003,    0.1587,   17709,    0.2162,   33209,    0.2027,    2535,    0.0309,   30674,    0.3744,   42976,    0.2623,   15418,    0.1882,   27558,    0.3364,   38042,    0.2322,   12586,    0.1536,   25456,    0.3108,   37611,    0.2296,   12532,    0.1530,   25079,    0.3061,   92400,    0.5640,   23623,    0.2884,   68777,    0.8396,   29815,    0.1820,   16785,    0.2049,   13030,    0.1591,   71182,    0.4345,   29594,    0.3613,   41588,    0.5077,   56923,    0.3474,    9998,    0.1220,   46925,    0.5728,   50366,    0.3074,   21953,    0.2680,   28413,    0.3468,   41704,    0.2545,    2064,    0.0252,   39640,    0.4839,   38729,    0.2364,   21665,    0.2645,   17064,    0.2083,   42344,    0.2585,   17155,    0.2094,   25189,    0.3075,   66116,    0.4036,   51453,    0.6281,   14663,    0.1790,   15337,    0.0936,   -2954,   -0.0361,   18291,    0.2233,   -7001,   -0.0427,   10939,    0.1335,  -17940,   -0.2190,   -9656,   -0.0589,   11024,    0.1346,  -20680,   -0.2524,   10277,    0.0627,  -11447,   -0.1397,   21724,    0.2652,  -12238,   -0.0747,    3831,    0.0468,  -16069,   -0.1962,   19337,    0.1180,   20592,    0.2514,   -1255,   -0.0153,  -19713,   -0.1203,  -21266,   -0.2596,    1553,    0.0190,    7635,    0.0466,    6125,    0.0748,    1510,    0.0184,   25056,    0.1529,    3183,    0.0389,   21873,    0.2670,  -32735,   -0.1998,  -15079,   -0.1841,  -17656,   -0.2155,    5514,    0.0337,   32661,    0.3987,  -27147,   -0.3314,  -16073,   -0.0981,  -13858,   -0.1692,   -2215,   -0.0270,   22429,    0.1369,   15000,    0.1831,    7429,    0.0907,   13799,    0.0842,    6171,    0.0753,    7628,    0.0931,   -7899,   -0.0482,   -8966,   -0.1095,    1067,    0.0130,    8353,    0.0510,   15653,    0.1911,   -7300,   -0.0891,
 324,   62084,    0.3789,   34668,    0.4232,   27416,    0.3347,   33750,    0.2060,   14073,    0.1718,   19677,    0.2402,   24187,    0.1476,   -1770,   -0.0216,   25957,    0.3169,   43996,    0.2685,   16558,    0.2021,   27438,    0.3349,   36236,    0.2212,   13609,    0.1661,   22627,    0.2762,   32378,    0.1976,    8930,    0.1090,   23448,    0.2862,   94244,    0.5752,   23803,    0.2906,   70441,    0.8599,   32362,    0.1975,   19347,    0.2362,   13015,    0.1589,   68634,    0.4189,   25966,    0.3170,   42668,    0.5209,   64447,    0.3934,   10946,    0.1336,   53501,    0.6531,   54728,    0.3340,   23124,    0.2823,   31604,    0.3858,   42723,    0.2608,     266,    0.0032,   42457,    0.5183,   38242,    0.2334,   19508,    0.2381,   18734,    0.2287,   40075,    0.2446,   12801,    0.1563,   27274,    0.3329,   61883,    0.3777,   50873,    0.6210,   11010,    0.1344,   16539,    0.1009,    -143,   -0.0017,   16682,    0.2036,   -6278,   -0.0383,   11878,    0.1450,  -18156,   -0.2216,   -8705,   -0.0531,   12320,    0.1504,  -21025,   -0.2567,   11717,    0.0715,   -9984,   -0.1219,   21701,    0.2649,  -15362,   -0.0938,    2357,    0.0288,  -17719,   -0.2163,   16823,    0.1027,   18574,    0.2267,   -1751,   -0.0214,  -21601,   -0.1318,  -23807,   -0.2906,    2206,    0.0269,    8560,    0.0522,    7633,    0.0932,     927,    0.0113,   25733,    0.1571,    3239,    0.0395,   22494,    0.2746,  -31878,   -0.1946,  -14345,   -0.1751,  -17533,   -0.2140,    2854,    0.0174,   30581,    0.3733,  -27727,   -0.3385,  -16541,   -0.1010,  -13844,   -0.1690,   -2697,   -0.0329,   20867,    0.1274,   15693,    0.1916,    5174,    0.0632,   10435,    0.0637,    4968,    0.0606,    5467,    0.0667,   -9610,   -0.0587,   -9111,   -0.1112,    -499,   -0.0061,    4549,    0.0278,   12814,    0.1564,   -8265,   -0.1009,
 325,   61143,    0.3732,   33856,    0.4133,   27287,    0.3331,   38038,    0.2322,   14870,    0.1815,   23168,    0.2828,   19799,    0.1208,   -6428,   -0.0785,   26227,    0.3202,   42156,    0.2573,   16837,    0.2055,   25319,    0.3091,   34018,    0.2076,   13168,    0.1607,   20850,    0.2545,   37047,    0.2261,   13966,    0.1705,   23081,    0.2818,   93966,    0.5735,   23415,    0.2858,   70551,    0.8612,   34685,    0.2117,   20023,    0.2444,   14662,    0.1790,   72766,    0.4441,   29105,    0.3553,   43661,    0.5330,   75340,    0.4599,   13720,    0.1675,   61620,    0.7522,   54245,    0.3311,   23953,    0.2924,   30292,    0.3698,   42489,    0.2593,   -2230,   -0.0272,   44719,    0.5459,   33832,    0.2065,   16309,    0.1991,   17523,    0.2139,   42144,    0.2572,   14170,    0.1730,   27974,    0.3415,   63376,    0.3868,   51117,    0.6240,   12259,    0.1497,   17690,    0.1080,     912,    0.0111,   16778,    0.2048,   -4849,   -0.0296,   11376,    0.1389,  -16225,   -0.1981,  -10500,   -0.0641,   10138,    0.1238,  -20638,   -0.2519,   13548,    0.0827,   -6882,   -0.0840,   20430,    0.2494,  -18126,   -0.1106,     642,    0.0078,  -18768,   -0.2291,   13710,    0.0837,   17982,    0.2195,   -4272,   -0.0522,  -22128,   -0.1351,  -24446,   -0.2984,    2318,    0.0283,    6800,    0.0415,    6472,    0.0790,     328,    0.0040,   28096,    0.1715,    4595,    0.0561,   23501,    0.2869,  -33077,   -0.2019,  -15193,   -0.1855,  -17884,   -0.2183,   -1980,   -0.0121,   29818,    0.3640,  -31798,   -0.3882,  -17804,   -0.1087,  -15359,   -0.1875,   -2445,   -0.0298,   18449,    0.1126,   14875,    0.1816,    3574,    0.0436,    6590,    0.0402,    3330,    0.0407,    3260,    0.0398,   -6593,   -0.0402,   -7458,   -0.0910,     865,    0.0106,    1910,    0.0117,   10497,    0.1281,   -8587,   -0.1048,
 326,   61830,    0.3774,   37336,    0.4558,   24494,    0.2990,   44168,    0.2696,   20091,    0.2453,   24077,    0.2939,   16380,    0.1000,   -9835,   -0.1201,   26215,    0.3200,   44810,    0.2735,   17361,    0.2119,   27449,    0.3351,   29182,    0.1781,   14313,    0.1747,   14869,    0.1815,   34411,    0.2100,   10561,    0.1289,   23850,    0.2911,   90191,    0.5505,   21316,    0.2602,   68875,    0.8408,   42158,    0.2573,   26780,    0.3269,   15378,    0.1877,   76424,    0.4665,   29963,    0.3658,   46461,    0.5672,   78969,    0.4820,   10981,    0.1340,   67988,    0.8300,   51755,    0.3159,   26172,    0.3195,   25583,    0.3123,   42179,    0.2574,      27,    0.0003,   42152,    0.5146,   28073,    0.1713,   12193,    0.1488,   15880,    0.1939,   46209,    0.2820,   18462,    0.2254,   27747,    0.3387,   60570,    0.3697,   50267,    0.6136,   10303,    0.1258,   15940,    0.0973,     645,    0.0079,   15295,    0.1867,   -3304,   -0.0202,   10565,    0.1290,  -13869,   -0.1693,  -11657,   -0.0712,   10623,    0.1297,  -22280,   -0.2720,   16592,    0.1013,   -4126,   -0.0504,   20718,    0.2529,  -20758,   -0.1267,   -1629,   -0.0199,  -19129,   -0.2335,   11384,    0.0695,   15549,    0.1898,   -4165,   -0.0508,  -17960,   -0.1096,  -21483,   -0.2623,    3523,    0.0430,    8911,    0.0544,    7317,    0.0893,    1594,    0.0195,   26267,    0.1603,    3779,    0.0461,   22488,    0.2745,  -31333,   -0.1912,  -13988,   -0.1708,  -17345,   -0.2117,   -3340,   -0.0204,   29974,    0.3659,  -33314,   -0.4067,  -16861,   -0.1029,  -17018,   -0.2077,     157,    0.0019,   15751,    0.0961,   14451,    0.1764,    1300,    0.0159,    3658,    0.0223,    2381,    0.0291,    1277,    0.0156,   -7548,   -0.0461,   -7485,   -0.0914,     -63,   -0.0008,    2840,    0.0173,    9750,    0.1190,   -6910,   -0.0844,
 327,   59683,    0.3643,   38003,    0.4639,   21680,    0.2647,   51972,    0.3172,   26547,    0.3241,   25425,    0.3104,   15386,    0.0939,   -9781,   -0.1194,   25167,    0.3072,   47427,    0.2895,   14774,    0.1804,   32653,    0.3986,   32453,    0.1981,   16173,    0.1974,   16280,    0.1987,   34740,    0.2120,    9725,    0.1187,   25015,    0.3054,   90945,    0.5551,   22550,    0.2753,   68395,    0.8349,   42131,    0.2572,   28011,    0.3419,   14120,    0.1724,   77408,    0.4725,   32971,    0.4025,   44437,    0.5425,   82101,    0.5011,   13140,    0.1604,   68961,    0.8418,   47096,    0.2875,   26666,    0.3255,   20430,    0.2494,   45271,    0.2763,    2581,    0.0315,   42690,    0.5211,   29052,    0.1773,   13518,    0.1650,   15534,    0.1896,   47429,    0.2895,   21399,    0.2612,   26030,    0.3178,   58496,    0.3570,   48205,    0.5885,   10291,    0.1256,   16578,    0.1012,    -192,   -0.0023,   16770,    0.2047,   -6238,   -0.0381,    9173,    0.1120,  -15411,   -0.1881,   -9314,   -0.0568,   11030,    0.1346,  -20344,   -0.2483,   20416,    0.1246,   -1526,   -0.0186,   21942,    0.2679,  -22383,   -0.1366,   -1657,   -0.0202,  -20726,   -0.2530,   10043,    0.0613,   16559,    0.2021,   -6516,   -0.0795,  -16797,   -0.1025,  -19757,   -0.2412,    2960,    0.0361,    8199,    0.0500,    7916,    0.0966,     283,    0.0035,   24497,    0.1495,    4751,    0.0580,   19746,    0.2410,  -27411,   -0.1673,  -11772,   -0.1437,  -15639,   -0.1909,   -4886,   -0.0298,   30353,    0.3705,  -35239,   -0.4302,  -14730,   -0.0899,  -15926,   -0.1944,    1196,    0.0146,   13992,    0.0854,   15503,    0.1893,   -1511,   -0.0184,    2941,    0.0180,    1418,    0.0173,    1523,    0.0186,   -5771,   -0.0352,   -5441,   -0.0664,    -330,   -0.0040,    3093,    0.0189,   10791,    0.1317,   -7698,   -0.0940,
 328,   60337,    0.3683,   41446,    0.5059,   18891,    0.2306,   51459,    0.3141,   27131,    0.3312,   24328,    0.2970,   12324,    0.0752,  -10326,   -0.1261,   22650,    0.2765,   53620,    0.3273,   14455,    0.1765,   39165,    0.4781,   36657,    0.2237,   18891,    0.2306,   17766,    0.2169,   29561,    0.1804,    4814,    0.0588,   24747,    0.3021,   86396,    0.5273,   18577,    0.2268,   67819,    0.8279,   44723,    0.2730,   28762,    0.3511,   15961,    0.1948,   74995,    0.4577,   30544,    0.3729,   44451,    0.5426,   82342,    0.5026,   12848,    0.1568,   69494,    0.8483,   49284,    0.3008,   30087,    0.3673,   19197,    0.2343,   47593,    0.2905,    6782,    0.0828,   40811,    0.4982,   28714,    0.1753,   10146,    0.1239,   18568,    0.2267,   49086,    0.2996,   24797,    0.3027,   24289,    0.2965,   56855,    0.3470,   48991,    0.5981,    7864,    0.0960,   15544,    0.0949,    -271,   -0.0033,   15815,    0.1931,   -7847,   -0.0479,    8069,    0.0985,  -15916,   -0.1943,   -8200,   -0.0501,   12818,    0.1565,  -21018,   -0.2566,   23908,    0.1459,    -470,   -0.0057,   24378,    0.2976,  -23660,   -0.1444,   -2489,   -0.0304,  -21171,   -0.2584,   11371,    0.0694,   16491,    0.2013,   -5120,   -0.0625,  -16096,   -0.0982,  -18769,   -0.2291,    2673,    0.0326,    4536,    0.0277,    5126,    0.0626,    -590,   -0.0072,   18951,    0.1157,    3496,    0.0427,   15455,    0.1887,  -22323,   -0.1363,   -8858,   -0.1081,  -13465,   -0.1644,   -4698,   -0.0287,   32709,    0.3993,  -37407,   -0.4566,  -14955,   -0.0913,  -15799,   -0.1929,     844,    0.0103,   18090,    0.1104,   19716,    0.2407,   -1626,   -0.0198,    5680,    0.0347,    2161,    0.0264,    3519,    0.0430,   -7255,   -0.0443,   -6375,   -0.0778,    -880,   -0.0107,    6325,    0.0386,   12037,    0.1469,   -5712,   -0.0697,
 329,   61524,    0.3755,   40844,    0.4986,   20680,    0.2524,   53677,    0.3276,   31005,    0.3785,   22672,    0.2768,    9924,    0.0606,  -11352,   -0.1386,   21276,    0.2597,   47895,    0.2923,    9684,    0.1182,   38211,    0.4665,   40614,    0.2479,   20250,    0.2472,   20364,    0.2486,   24965,    0.1524,    1537,    0.0188,   23428,    0.2860,   83830,    0.5117,   14736,    0.1799,   69094,    0.8435,   42522,    0.2595,   28639,    0.3496,   13883,    0.1695,   76708,    0.4682,   31002,    0.3785,   45706,    0.5580,   81637,    0.4983,   14893,    0.1818,   66744,    0.8148,   45182,    0.2758,   29066,    0.3548,   16116,    0.1967,   46929,    0.2864,    7305,    0.0892,   39624,    0.4837,   26150,    0.1596,    8026,    0.0980,   18124,    0.2212,   52415,    0.3199,   27299,    0.3332,   25116,    0.3066,   57016,    0.3480,   47813,    0.5837,    9203,    0.1123,    9554,    0.0583,   -2063,   -0.0252,   11617,    0.1418,   -8051,   -0.0491,    8580,    0.1047,  -16631,   -0.2030,   -5372,   -0.0328,   13423,    0.1639,  -18795,   -0.2294,   24418,    0.1490,     719,    0.0088,   23699,    0.2893,  -20518,   -0.1252,     313,    0.0038,  -20831,   -0.2543,   12900,    0.0787,   17163,    0.2095,   -4263,   -0.0520,  -16167,   -0.0987,  -18241,   -0.2227,    2074,    0.0253,    3394,    0.0207,    3552,    0.0434,    -158,   -0.0019,   18833,    0.1150,    3861,    0.0471,   14972,    0.1828,  -20614,   -0.1258,   -7724,   -0.0943,  -12890,   -0.1574,   -5431,   -0.0331,   32073,    0.3915,  -37504,   -0.4578,  -15986,   -0.0976,  -15503,   -0.1893,    -483,   -0.0059,   21147,    0.1291,   22334,    0.2726,   -1187,   -0.0145,    9844,    0.0601,    3042,    0.0371,    6802,    0.0830,   -6547,   -0.0400,   -6683,   -0.0816,     136,    0.0017,    7122,    0.0435,   13507,    0.1649,   -6385,   -0.0779,
 330,   58135,    0.3548,   40607,    0.4957,   17528,    0.2140,   55122,    0.3364,   34943,    0.4266,   20179,    0.2463,   11497,    0.0702,   -8497,   -0.1037,   19994,    0.2441,   42678,    0.2605,    6097,    0.0744,   36581,    0.4466,   44594,    0.2722,   20919,    0.2554,   23675,    0.2890,   21929,    0.1338,   -1655,   -0.0202,   23584,    0.2879,   75944,    0.4635,    9191,    0.1122,   66753,    0.8149,   40388,    0.2465,   26828,    0.3275,   13560,    0.1655,   76531,    0.4671,   33400,    0.4077,   43131,    0.5265,   80354,    0.4905,   15518,    0.1894,   64836,    0.7915,   50015,    0.3053,   33229,    0.4056,   16786,    0.2049,   48727,    0.2974,   10389,    0.1268,   38338,    0.4680,   24074,    0.1469,    7438,    0.0908,   16636,    0.2031,   47177,    0.2880,   26120,    0.3189,   21057,    0.2571,   61804,    0.3772,   47364,    0.5782,   14440,    0.1763,   10964,    0.0669,   -1018,   -0.0124,   11982,    0.1463,   -5067,   -0.0309,    9121,    0.1113,  -14188,   -0.1732,   -8117,   -0.0495,   11354,    0.1386,  -19471,   -0.2377,   23259,    0.1420,    1819,    0.0222,   21440,    0.2617,  -21723,   -0.1326,    -619,   -0.0076,  -21104,   -0.2576,   15552,    0.0949,   16941,    0.2068,   -1389,   -0.0170,  -16050,   -0.0980,  -18767,   -0.2291,    2717,    0.0332,    1371,    0.0084,    2672,    0.0326,   -1301,   -0.0159,   15772,    0.0963,    1580,    0.0193,   14192,    0.1732,  -22164,   -0.1353,   -8552,   -0.1044,  -13612,   -0.1662,   -7421,   -0.0453,   31200,    0.3809,  -38621,   -0.4715,  -16163,   -0.0987,  -13794,   -0.1684,   -2369,   -0.0289,   21124,    0.1289,   24390,    0.2977,   -3266,   -0.0399,   11901,    0.0726,    3282,    0.0401,    8619,    0.1052,   -6156,   -0.0376,   -7997,   -0.0976,    1841,    0.0225,    6996,    0.0427,   12379,    0.1511,   -5383,   -0.0657,
 331,   64068,    0.3911,   43517,    0.5312,   20551,    0.2509,   62984,    0.3844,   39830,    0.4862,   23154,    0.2827,   13903,    0.0849,   -4412,   -0.0539,   18315,    0.2236,   44498,    0.2716,    8552,    0.1044,   35946,    0.4388,   45454,    0.2774,   19956,    0.2436,   25498,    0.3113,   24452,    0.1492,    -542,   -0.0066,   24994,    0.3051,   76451,    0.4666,    7757,    0.0947,   68694,    0.8386,   42422,    0.2589,   28104,    0.3431,   14318,    0.1748,   82156,    0.5015,   38733,    0.4728,   43423,    0.5301,   82691,    0.5047,   17572,    0.2145,   65119,    0.7949,   51053,    0.3116,   33338,    0.4070,   17715,    0.2163,   47457,    0.2897,   12206,    0.1490,   35251,    0.4303,   24925,    0.1521,    8087,    0.0987,   16838,    0.2055,   49446,    0.3018,   29868,    0.3646,   19578,    0.2390,   65582,    0.4003,   49884,    0.6090,   15698,    0.1916,    7527,    0.0459,   -3301,   -0.0403,   10828,    0.1322,   -2209,   -0.0135,   10707,    0.1307,  -12916,   -0.1577,  -10507,   -0.0641,    9675,    0.1181,  -20182,   -0.2464,   21474,    0.1311,    1553,    0.0190,   19921,    0.2432,  -22055,   -0.1346,   -1261,   -0.0154,  -20794,   -0.2538,   15108,    0.0922,   14453,    0.1764,     655,    0.0080,  -17768,   -0.1085,  -19964,   -0.2437,    2196,    0.0268,   -2679,   -0.0164,     344,    0.0042,   -3023,   -0.0369,   16619,    0.1014,    2566,    0.0313,   14053,    0.1716,  -23993,   -0.1464,  -10406,   -0.1270,  -13587,   -0.1659,   -5362,   -0.0327,   31249,    0.3815,  -36611,   -0.4469,  -18627,   -0.1137,  -14148,   -0.1727,   -4479,   -0.0547,   21210,    0.1295,   25368,    0.3097,   -4158,   -0.0508,   11381,    0.0695,    1544,    0.0188,    9837,    0.1201,   -9286,   -0.0567,  -10079,   -0.1230,     793,    0.0097,    5304,    0.0324,   11731,    0.1432,   -6427,   -0.0785,
 332,   65333,    0.3988,   47669,    0.5819,   17664,    0.2156,   66301,    0.4047,   40301,    0.4920,   26000,    0.3174,   19564,    0.1194,    1207,    0.0147,   18357,    0.2241,   50104,    0.3058,   10641,    0.1299,   39463,    0.4817,   45826,    0.2797,   18581,    0.2268,   27245,    0.3326,   20409,    0.1246,    -934,   -0.0114,   21343,    0.2605,   74272,    0.4533,    9355,    0.1142,   64917,    0.7925,   42932,    0.2620,   26417,    0.3225,   16515,    0.2016,   79478,    0.4851,   38099,    0.4651,   41379,    0.5051,   83107,    0.5073,   17246,    0.2105,   65861,    0.8040,   49374,    0.3014,   31565,    0.3853,   17809,    0.2174,   40414,    0.2467,    7348,    0.0897,   33066,    0.4037,   20543,    0.1254,    6161,    0.0752,   14382,    0.1756,   50312,    0.3071,   29157,    0.3559,   21155,    0.2582,   70512,    0.4304,   50102,    0.6116,   20410,    0.2492,    8021,    0.0490,   -3833,   -0.0468,   11854,    0.1447,    3588,    0.0219,   12938,    0.1579,   -9350,   -0.1141,   -8825,   -0.0539,    8643,    0.1055,  -17468,   -0.2132,   15066,    0.0920,    -853,   -0.0104,   15919,    0.1943,  -22006,   -0.1343,   -1267,   -0.0155,  -20739,   -0.2532,   13750,    0.0839,   13100,    0.1599,     650,    0.0079,  -20377,   -0.1244,  -22365,   -0.2730,    1988,    0.0243,   -5984,   -0.0365,    -423,   -0.0052,   -5561,   -0.0679,   17236,    0.1052,    2678,    0.0327,   14558,    0.1777,  -26904,   -0.1642,  -13749,   -0.1678,  -13155,   -0.1606,   -5300,   -0.0323,   29589,    0.3612,  -34889,   -0.4259,  -19064,   -0.1164,  -13528,   -0.1651,   -5536,   -0.0676,   19214,    0.1173,   23637,    0.2885,   -4423,   -0.0540,   11599,    0.0708,     275,    0.0034,   11324,    0.1382,   -7433,   -0.0454,  -10279,   -0.1255,    2846,    0.0347,    6059,    0.0370,   11651,    0.1422,   -5592,   -0.0683,
 333,   67673,    0.4131,   49199,    0.6006,   18474,    0.2255,   72059,    0.4398,   45464,    0.5550,   26595,    0.3247,   17625,    0.1076,    2527,    0.0308,   15098,    0.1843,   54169,    0.3306,   13925,    0.1700,   40244,    0.4913,   43456,    0.2652,   19452,    0.2375,   24004,    0.2930,   19732,    0.1204,    1010,    0.0123,   18722,    0.2285,   73524,    0.4488,   13894,    0.1696,   59630,    0.7279,   40587,    0.2477,   23645,    0.2886,   16942,    0.2068,   78520,    0.4793,   36972,    0.4513,   41548,    0.5072,   77591,    0.4736,   12686,    0.1549,   64905,    0.7923,   48053,    0.2933,   33643,    0.4107,   14410,    0.1759,   45529,    0.2779,   11009,    0.1344,   34520,    0.4214,   21618,    0.1319,    7277,    0.0888,   14341,    0.1751,   54523,    0.3328,   30441,    0.3716,   24082,    0.2940,   74021,    0.4518,   52042,    0.6353,   21979,    0.2683,    4248,    0.0259,   -7188,   -0.0877,   11436,    0.1396,    7504,    0.0458,   15854,    0.1935,   -8350,   -0.1019,   -8688,   -0.0530,    8075,    0.0986,  -16763,   -0.2046,   15906,    0.0971,    1310,    0.0160,   14596,    0.1782,  -23739,   -0.1449,   -1793,   -0.0219,  -21946,   -0.2679,   10898,    0.0665,   11987,    0.1463,   -1089,   -0.0133,  -22756,   -0.1389,  -23371,   -0.2853,     615,    0.0075,   -7235,   -0.0442,   -2337,   -0.0285,   -4898,   -0.0598,   18844,    0.1150,    3330,    0.0407,   15514,    0.1894,  -27930,   -0.1705,  -15980,   -0.1951,  -11950,   -0.1459,   -2216,   -0.0135,   29658,    0.3620,  -31874,   -0.3891,  -20387,   -0.1244,  -15184,   -0.1854,   -5203,   -0.0635,   17786,    0.1086,   22628,    0.2762,   -4842,   -0.0591,    8755,    0.0534,   -1820,   -0.0222,   10575,    0.1291,   -3953,   -0.0241,   -9212,   -0.1125,    5259,    0.0642,    4713,    0.0288,   11258,    0.1374,   -6545,   -0.0799,
